name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
high52_momentum__period126__threshold0.7,high52_momentum,XLU,trend,-0.1171,-0.3199,-0.3788,338
high52_momentum__period126__threshold0.75,high52_momentum,XLU,trend,0.0692,-0.332,-0.3552,334
short_reversal__period5,short_reversal,XLU,meanrev,0.3394,-0.2284,-0.2763,804
short_reversal__period10,short_reversal,XLU,meanrev,0.1733,0.3145,-0.21,585
short_reversal__period15,short_reversal,XLU,meanrev,-0.1892,0.2855,-0.2579,460
short_reversal__period20,short_reversal,XLU,meanrev,-0.3073,0.2766,-0.1992,352
low_vol_regime__period20__ma_period60,low_vol_regime,XLU,volatility,-0.136,-0.2702,-0.0837,104
low_vol_regime__period20__ma_period120,low_vol_regime,XLU,volatility,-0.0778,-0.628,-0.1752,126
low_vol_regime__period60__ma_period120,low_vol_regime,XLU,volatility,-0.2106,-0.1438,-0.0821,44
low_vol_regime__period20__ma_period252,low_vol_regime,XLU,volatility,-0.3488,0.5649,-0.1375,130
low_vol_regime__period60__ma_period252,low_vol_regime,XLU,volatility,-0.1564,0.4743,-0.1588,48
low_vol_regime__period120__ma_period252,low_vol_regime,XLU,volatility,-0.2593,0.2801,-0.1384,18
nr_breakout__nr_period4__exit_bars3,nr_breakout,XLU,pattern,0.2511,0.3091,-0.1959,996
nr_breakout__nr_period4__exit_bars5,nr_breakout,XLU,pattern,0.2218,0.3796,-0.1558,769
nr_breakout__nr_period7__exit_bars3,nr_breakout,XLU,pattern,-0.4377,0.5476,-0.0785,699
nr_breakout__nr_period7__exit_bars5,nr_breakout,XLU,pattern,-0.2609,0.4851,-0.1158,621
nr_breakout__nr_period10__exit_bars5,nr_breakout,XLU,pattern,-0.1312,0.9125,-0.1116,490
nr_breakout__nr_period10__exit_bars10,nr_breakout,XLU,pattern,-0.4007,0.4391,-0.2046,386
overnight_gap__period1__threshold0.001,overnight_gap,XLU,volume,-0.3841,0.2685,-0.3073,2415
overnight_gap__period1__threshold0.003,overnight_gap,XLU,volume,-0.248,0.1164,-0.1872,1842
overnight_gap__period3__threshold0.001,overnight_gap,XLU,volume,-0.0486,0.2798,-0.1834,1493
overnight_gap__period3__threshold0.003,overnight_gap,XLU,volume,-0.0964,-0.056,-0.1642,617
overnight_gap__period5__threshold0.001,overnight_gap,XLU,volume,-0.0155,0.3692,-0.1178,1142
overnight_gap__period5__threshold0.003,overnight_gap,XLU,volume,0.1878,0.1361,-0.133,318
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,XLU,trend,0.5184,0.0296,-0.2577,10
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,XLU,trend,0.4403,-0.0164,-0.3674,16
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,XLU,trend,0.3202,-0.0103,-0.4352,24
high52_momentum__period252__threshold0.7,high52_momentum,XLY,trend,0.4582,0.6342,-0.2314,143
high52_momentum__period252__threshold0.75,high52_momentum,XLY,trend,0.4968,0.5007,-0.2269,177
high52_momentum__period252__threshold0.8,high52_momentum,XLY,trend,0.3455,0.2892,-0.2298,217
high52_momentum__period126__threshold0.7,high52_momentum,XLY,trend,0.2558,0.13,-0.2735,315
high52_momentum__period126__threshold0.75,high52_momentum,XLY,trend,0.3068,0.0355,-0.2982,305
short_reversal__period5,short_reversal,XLY,meanrev,-0.2304,-0.019,-0.3305,759
short_reversal__period10,short_reversal,XLY,meanrev,-0.4869,0.3349,-0.1709,522
short_reversal__period15,short_reversal,XLY,meanrev,-0.506,0.596,-0.2412,413
short_reversal__period20,short_reversal,XLY,meanrev,-0.421,0.123,-0.2717,362
low_vol_regime__period20__ma_period60,low_vol_regime,XLY,volatility,-0.2318,0.2365,-0.1524,156
low_vol_regime__period20__ma_period120,low_vol_regime,XLY,volatility,-0.2442,0.1014,-0.1939,142
low_vol_regime__period60__ma_period120,low_vol_regime,XLY,volatility,0.0229,0.0533,-0.2249,60
low_vol_regime__period20__ma_period252,low_vol_regime,XLY,volatility,-0.1806,-0.1172,-0.268,142
low_vol_regime__period60__ma_period252,low_vol_regime,XLY,volatility,-0.0059,0.058,-0.2502,74
low_vol_regime__period120__ma_period252,low_vol_regime,XLY,volatility,0.0359,0.0827,-0.2845,36
nr_breakout__nr_period4__exit_bars3,nr_breakout,XLY,pattern,-0.1759,-0.3043,-0.2999,967
nr_breakout__nr_period4__exit_bars5,nr_breakout,XLY,pattern,-0.1342,0.1163,-0.1954,745
nr_breakout__nr_period7__exit_bars3,nr_breakout,XLY,pattern,0.0236,-0.0267,-0.2044,704
nr_breakout__nr_period7__exit_bars5,nr_breakout,XLY,pattern,0.2772,0.423,-0.116,607
nr_breakout__nr_period10__exit_bars5,nr_breakout,XLY,pattern,0.405,0.8442,-0.0941,497
nr_breakout__nr_period10__exit_bars10,nr_breakout,XLY,pattern,0.1602,0.5801,-0.2433,391
overnight_gap__period1__threshold0.001,overnight_gap,XLY,volume,-0.7411,0.0273,-0.3125,2397
overnight_gap__period1__threshold0.003,overnight_gap,XLY,volume,-0.464,-0.3118,-0.2868,2344
overnight_gap__period3__threshold0.001,overnight_gap,XLY,volume,0.0137,0.4305,-0.1761,1533
overnight_gap__period3__threshold0.003,overnight_gap,XLY,volume,-0.1033,-0.3923,-0.3198,1139
overnight_gap__period5__threshold0.001,overnight_gap,XLY,volume,-0.0296,-0.0466,-0.2503,1292
overnight_gap__period5__threshold0.003,overnight_gap,XLY,volume,-0.5372,-0.754,-0.3757,722
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,XLY,trend,0.5598,0.8893,-0.215,4
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,XLY,trend,0.2176,0.9383,-0.1844,18
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,XLY,trend,0.2609,0.8367,-0.2055,22
high52_momentum__period252__threshold0.7,high52_momentum,XLP,trend,0.0187,0.52,-0.1666,178
high52_momentum__period252__threshold0.75,high52_momentum,XLP,trend,-0.0015,0.1801,-0.2708,200
high52_momentum__period252__threshold0.8,high52_momentum,XLP,trend,0.1342,0.3436,-0.1881,198
high52_momentum__period126__threshold0.7,high52_momentum,XLP,trend,0.0958,0.007,-0.2566,292
high52_momentum__period126__threshold0.75,high52_momentum,XLP,trend,0.1536,-0.0279,-0.2811,288
short_reversal__period5,short_reversal,XLP,meanrev,0.1001,0.193,-0.1893,805
short_reversal__period10,short_reversal,XLP,meanrev,0.0156,0.1306,-0.1417,548
short_reversal__period15,short_reversal,XLP,meanrev,-0.1187,-0.2031,-0.2615,425
short_reversal__period20,short_reversal,XLP,meanrev,-0.1953,-0.1128,-0.2297,331
low_vol_regime__period20__ma_period60,low_vol_regime,XLP,volatility,0.0328,-0.0318,-0.0927,130
low_vol_regime__period20__ma_period120,low_vol_regime,XLP,volatility,-0.5764,-0.1376,-0.1272,188
low_vol_regime__period60__ma_period120,low_vol_regime,XLP,volatility,-0.0837,0.5137,-0.1151,64
low_vol_regime__period20__ma_period252,low_vol_regime,XLP,volatility,-0.0796,0.5082,-0.0786,136
low_vol_regime__period60__ma_period252,low_vol_regime,XLP,volatility,-0.0556,0.6576,-0.1149,46
low_vol_regime__period120__ma_period252,low_vol_regime,XLP,volatility,-0.3581,0.6177,-0.0894,40
nr_breakout__nr_period4__exit_bars3,nr_breakout,XLP,pattern,-0.0324,-0.1429,-0.1791,961
nr_breakout__nr_period4__exit_bars5,nr_breakout,XLP,pattern,0.1116,0.1287,-0.1573,747
nr_breakout__nr_period7__exit_bars3,nr_breakout,XLP,pattern,-0.0237,0.2659,-0.0963,687
nr_breakout__nr_period7__exit_bars5,nr_breakout,XLP,pattern,-0.0294,0.6083,-0.0804,590
nr_breakout__nr_period10__exit_bars5,nr_breakout,XLP,pattern,0.0062,0.103,-0.1273,472
nr_breakout__nr_period10__exit_bars10,nr_breakout,XLP,pattern,-0.219,-0.2378,-0.168,388
overnight_gap__period1__threshold0.001,overnight_gap,XLP,volume,-0.7877,0.4534,-0.1856,2456
overnight_gap__period1__threshold0.003,overnight_gap,XLP,volume,-0.4994,0.4579,-0.1177,1807
overnight_gap__period3__threshold0.001,overnight_gap,XLP,volume,-0.1029,0.542,-0.0972,1493
overnight_gap__period3__threshold0.003,overnight_gap,XLP,volume,-0.0815,0.1862,-0.0819,596
overnight_gap__period5__threshold0.001,overnight_gap,XLP,volume,-0.0087,0.2155,-0.1558,1117
overnight_gap__period5__threshold0.003,overnight_gap,XLP,volume,0.1987,-0.1707,-0.0921,299
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,XLP,trend,0.5421,0.2233,-0.3133,12
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,XLP,trend,0.4049,0.3721,-0.24,14
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,XLP,trend,0.001,0.1561,-0.3282,32
high52_momentum__period252__threshold0.7,high52_momentum,GLD,trend,0.0322,-0.1622,-0.3186,217
high52_momentum__period252__threshold0.75,high52_momentum,GLD,trend,0.1395,-0.4346,-0.3794,235
high52_momentum__period252__threshold0.8,high52_momentum,GLD,trend,-0.0714,-0.2893,-0.2866,266
high52_momentum__period126__threshold0.7,high52_momentum,GLD,trend,0.1885,-0.1841,-0.2935,314
high52_momentum__period126__threshold0.75,high52_momentum,GLD,trend,0.1252,-0.2557,-0.2932,328
short_reversal__period5,short_reversal,GLD,meanrev,-0.29,0.2019,-0.2455,762
short_reversal__period10,short_reversal,GLD,meanrev,-0.2256,0.3212,-0.2317,546
short_reversal__period15,short_reversal,GLD,meanrev,-0.396,0.0279,-0.2387,429
short_reversal__period20,short_reversal,GLD,meanrev,0.0173,0.3908,-0.2,398
low_vol_regime__period20__ma_period60,low_vol_regime,GLD,volatility,0.2219,-0.0843,-0.1159,180
low_vol_regime__period20__ma_period120,low_vol_regime,GLD,volatility,0.1724,-0.7004,-0.2243,171
low_vol_regime__period60__ma_period120,low_vol_regime,GLD,volatility,0.0903,-0.6926,-0.1809,66
low_vol_regime__period20__ma_period252,low_vol_regime,GLD,volatility,0.0227,-0.6498,-0.2311,187
low_vol_regime__period60__ma_period252,low_vol_regime,GLD,volatility,-0.0954,-0.315,-0.1855,55
low_vol_regime__period120__ma_period252,low_vol_regime,GLD,volatility,-0.119,-0.0225,-0.1291,36
nr_breakout__nr_period4__exit_bars3,nr_breakout,GLD,pattern,-0.1902,-0.06,-0.2091,1009
nr_breakout__nr_period4__exit_bars5,nr_breakout,GLD,pattern,-0.186,-0.2749,-0.2884,749
nr_breakout__nr_period7__exit_bars3,nr_breakout,GLD,pattern,-0.189,-0.5489,-0.1929,728
nr_breakout__nr_period7__exit_bars5,nr_breakout,GLD,pattern,-0.3866,-0.1734,-0.1339,603
nr_breakout__nr_period10__exit_bars5,nr_breakout,GLD,pattern,-0.4832,-0.608,-0.2085,479
nr_breakout__nr_period10__exit_bars10,nr_breakout,GLD,pattern,-0.235,-0.089,-0.142,393
overnight_gap__period1__threshold0.001,overnight_gap,GLD,volume,-0.1127,-0.2634,-0.3531,2348
overnight_gap__period1__threshold0.003,overnight_gap,GLD,volume,-0.1224,0.0027,-0.2696,2536
overnight_gap__period3__threshold0.001,overnight_gap,GLD,volume,0.1825,-0.7157,-0.383,1497
overnight_gap__period3__threshold0.003,overnight_gap,GLD,volume,0.1692,-0.1499,-0.2392,1318
overnight_gap__period5__threshold0.001,overnight_gap,GLD,volume,0.2527,-0.6327,-0.3638,1221
overnight_gap__period5__threshold0.003,overnight_gap,GLD,volume,0.0482,-0.3281,-0.2751,835
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,GLD,trend,0.1284,-0.039,-0.3201,14
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,GLD,trend,0.1503,-0.0359,-0.3296,18
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,GLD,trend,0.3736,-0.2911,-0.39,34
high52_momentum__period252__threshold0.7,high52_momentum,USO,trend,0.0198,0.081,-0.4088,236
high52_momentum__period252__threshold0.75,high52_momentum,USO,trend,0.1157,0.2074,-0.3388,216
high52_momentum__period252__threshold0.8,high52_momentum,USO,trend,0.169,-0.0445,-0.4103,196
high52_momentum__period126__threshold0.7,high52_momentum,USO,trend,-0.0557,0.0378,-0.526,368
high52_momentum__period126__threshold0.75,high52_momentum,USO,trend,-0.0781,0.1146,-0.4125,358
short_reversal__period5,short_reversal,USO,meanrev,-0.1225,0.0884,-0.6969,770
short_reversal__period10,short_reversal,USO,meanrev,-0.2128,-0.0109,-0.462,532
short_reversal__period15,short_reversal,USO,meanrev,-0.1498,-0.5568,-0.7393,423
short_reversal__period20,short_reversal,USO,meanrev,-0.2278,-0.2683,-0.6235,352
low_vol_regime__period20__ma_period60,low_vol_regime,USO,volatility,0.6087,-0.2057,-0.2166,161
low_vol_regime__period20__ma_period120,low_vol_regime,USO,volatility,0.3444,0.0331,-0.3075,145
low_vol_regime__period60__ma_period120,low_vol_regime,USO,volatility,-0.0536,-0.4553,-0.3956,42
low_vol_regime__period20__ma_period252,low_vol_regime,USO,volatility,0.2954,0.253,-0.3065,135
low_vol_regime__period60__ma_period252,low_vol_regime,USO,volatility,-0.0713,-0.0812,-0.4575,62
low_vol_regime__period120__ma_period252,low_vol_regime,USO,volatility,0.2075,0.2383,-0.3109,30
nr_breakout__nr_period4__exit_bars3,nr_breakout,USO,pattern,0.3517,-0.4227,-0.458,959
nr_breakout__nr_period4__exit_bars5,nr_breakout,USO,pattern,0.2467,0.3707,-0.3107,770
nr_breakout__nr_period7__exit_bars3,nr_breakout,USO,pattern,0.1812,0.2356,-0.2319,724
nr_breakout__nr_period7__exit_bars5,nr_breakout,USO,pattern,0.1426,0.5343,-0.33,625
nr_breakout__nr_period10__exit_bars5,nr_breakout,USO,pattern,0.3397,0.5251,-0.2703,492
nr_breakout__nr_period10__exit_bars10,nr_breakout,USO,pattern,0.1155,0.1934,-0.3705,391
overnight_gap__period1__threshold0.001,overnight_gap,USO,volume,0.4446,-0.0492,-0.5599,2147
overnight_gap__period1__threshold0.003,overnight_gap,USO,volume,0.3242,-0.1479,-0.5936,2455
overnight_gap__period3__threshold0.001,overnight_gap,USO,volume,-0.0899,0.3671,-0.388,1341
overnight_gap__period3__threshold0.003,overnight_gap,USO,volume,-0.1928,0.2001,-0.3876,1548
overnight_gap__period5__threshold0.001,overnight_gap,USO,volume,-0.1993,0.1751,-0.4469,1096
overnight_gap__period5__threshold0.003,overnight_gap,USO,volume,-0.0085,-0.1116,-0.3926,1231
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,USO,trend,-0.0948,-0.0718,-0.597,22
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,USO,trend,-0.011,0.224,-0.4266,24
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,USO,trend,0.0216,0.3691,-0.386,38
high52_momentum__period252__threshold0.7,high52_momentum,TLT,trend,0.3428,-0.8112,-0.3798,209
high52_momentum__period252__threshold0.75,high52_momentum,TLT,trend,0.3053,-0.4355,-0.2505,199
high52_momentum__period252__threshold0.8,high52_momentum,TLT,trend,0.0521,-0.2778,-0.1746,229
high52_momentum__period126__threshold0.7,high52_momentum,TLT,trend,0.5019,-0.9006,-0.4079,309
high52_momentum__period126__threshold0.75,high52_momentum,TLT,trend,0.2346,-0.7073,-0.3211,359
short_reversal__period5,short_reversal,TLT,meanrev,0.2186,0.4946,-0.1709,810
short_reversal__period10,short_reversal,TLT,meanrev,0.1037,0.5253,-0.2261,572
short_reversal__period15,short_reversal,TLT,meanrev,0.0255,-0.141,-0.2649,456
short_reversal__period20,short_reversal,TLT,meanrev,-0.3213,-0.1058,-0.2391,337
low_vol_regime__period20__ma_period60,low_vol_regime,TLT,volatility,-0.0273,0.3012,-0.121,124
low_vol_regime__period20__ma_period120,low_vol_regime,TLT,volatility,0.0148,0.0403,-0.0968,126
low_vol_regime__period60__ma_period120,low_vol_regime,TLT,volatility,-0.0043,0.4012,-0.099,30
low_vol_regime__period20__ma_period252,low_vol_regime,TLT,volatility,0.4824,-0.3174,-0.1891,130
low_vol_regime__period60__ma_period252,low_vol_regime,TLT,volatility,-0.1879,-0.3635,-0.2866,66
low_vol_regime__period120__ma_period252,low_vol_regime,TLT,volatility,0.0227,0.1869,-0.1878,30
nr_breakout__nr_period4__exit_bars3,nr_breakout,TLT,pattern,0.1275,0.5098,-0.124,990
nr_breakout__nr_period4__exit_bars5,nr_breakout,TLT,pattern,0.281,-0.1859,-0.1658,746
nr_breakout__nr_period7__exit_bars3,nr_breakout,TLT,pattern,0.0054,0.4282,-0.1325,722
nr_breakout__nr_period7__exit_bars5,nr_breakout,TLT,pattern,0.2517,0.376,-0.1084,617
nr_breakout__nr_period10__exit_bars5,nr_breakout,TLT,pattern,0.2101,0.7756,-0.0687,494
nr_breakout__nr_period10__exit_bars10,nr_breakout,TLT,pattern,0.3995,-0.0007,-0.2639,394
overnight_gap__period1__threshold0.001,overnight_gap,TLT,volume,-0.575,-0.0574,-0.2987,2347
overnight_gap__period1__threshold0.003,overnight_gap,TLT,volume,-0.4533,-0.2534,-0.3241,2463
overnight_gap__period3__threshold0.001,overnight_gap,TLT,volume,-0.0193,-0.1885,-0.3561,1574
overnight_gap__period3__threshold0.003,overnight_gap,TLT,volume,-0.5509,0.3118,-0.1445,1247
overnight_gap__period5__threshold0.001,overnight_gap,TLT,volume,-0.1482,-0.2162,-0.3487,1356
overnight_gap__period5__threshold0.003,overnight_gap,TLT,volume,-0.5206,-0.1558,-0.2293,734
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,TLT,trend,0.239,-0.3824,-0.3391,14
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,TLT,trend,0.4233,-0.4431,-0.3775,25
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,TLT,trend,0.6985,-0.4333,-0.327,27
high52_momentum__period252__threshold0.7,high52_momentum,HYG,trend,0.3314,0.5311,-0.0991,141
high52_momentum__period252__threshold0.75,high52_momentum,HYG,trend,0.3686,0.6499,-0.0614,153
high52_momentum__period252__threshold0.8,high52_momentum,HYG,trend,0.2983,0.6388,-0.0546,173
high52_momentum__period126__threshold0.7,high52_momentum,HYG,trend,0.3587,0.6504,-0.0664,247
high52_momentum__period126__threshold0.75,high52_momentum,HYG,trend,0.3489,0.474,-0.0591,275
short_reversal__period5,short_reversal,HYG,meanrev,-0.7375,-0.2801,-0.1576,716
short_reversal__period10,short_reversal,HYG,meanrev,-0.4433,-0.4662,-0.1692,510
short_reversal__period15,short_reversal,HYG,meanrev,-0.6024,-0.2651,-0.1127,366
short_reversal__period20,short_reversal,HYG,meanrev,-0.3299,0.0696,-0.0816,298
low_vol_regime__period20__ma_period60,low_vol_regime,HYG,volatility,0.3856,-0.5406,-0.1116,186
low_vol_regime__period20__ma_period120,low_vol_regime,HYG,volatility,0.0944,-0.1921,-0.1044,152
low_vol_regime__period60__ma_period120,low_vol_regime,HYG,volatility,0.2498,-0.3816,-0.1154,78
low_vol_regime__period20__ma_period252,low_vol_regime,HYG,volatility,0.131,0.0005,-0.1166,138
low_vol_regime__period60__ma_period252,low_vol_regime,HYG,volatility,-0.0622,0.507,-0.0833,54
low_vol_regime__period120__ma_period252,low_vol_regime,HYG,volatility,0.1228,0.4131,-0.1163,40
nr_breakout__nr_period4__exit_bars3,nr_breakout,HYG,pattern,-0.2263,-0.1429,-0.1099,974
nr_breakout__nr_period4__exit_bars5,nr_breakout,HYG,pattern,-0.3771,-0.1139,-0.1276,741
nr_breakout__nr_period7__exit_bars3,nr_breakout,HYG,pattern,-0.0157,-0.6303,-0.1122,707
nr_breakout__nr_period7__exit_bars5,nr_breakout,HYG,pattern,-0.1164,-0.5452,-0.1148,599
nr_breakout__nr_period10__exit_bars5,nr_breakout,HYG,pattern,0.0098,-0.1614,-0.063,495
nr_breakout__nr_period10__exit_bars10,nr_breakout,HYG,pattern,-0.0647,0.0571,-0.0895,409
overnight_gap__period1__threshold0.001,overnight_gap,HYG,volume,0.1665,0.2811,-0.0609,2237
overnight_gap__period1__threshold0.003,overnight_gap,HYG,volume,0.27,0.3265,-0.0555,988
overnight_gap__period3__threshold0.001,overnight_gap,HYG,volume,0.0635,-0.1275,-0.0855,1132
overnight_gap__period3__threshold0.003,overnight_gap,HYG,volume,-0.1591,-0.3503,-0.0435,270
overnight_gap__period5__threshold0.001,overnight_gap,HYG,volume,-0.2444,-0.3701,-0.074,747
overnight_gap__period5__threshold0.003,overnight_gap,HYG,volume,-0.1513,-0.1131,-0.019,119
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,HYG,trend,0.3012,0.9366,-0.0641,6
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,HYG,trend,-0.0484,0.6058,-0.0957,14
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,HYG,trend,-0.07,0.7557,-0.0842,26
high52_momentum__period252__threshold0.7,high52_momentum,EFA,trend,0.0154,-0.1022,-0.3086,206
high52_momentum__period252__threshold0.75,high52_momentum,EFA,trend,0.0562,-0.1723,-0.3023,218
high52_momentum__period252__threshold0.8,high52_momentum,EFA,trend,-0.0637,-0.117,-0.274,244
high52_momentum__period126__threshold0.7,high52_momentum,EFA,trend,0.0923,-0.503,-0.322,319
high52_momentum__period126__threshold0.75,high52_momentum,EFA,trend,0.0467,-0.5008,-0.275,339
short_reversal__period5,short_reversal,EFA,meanrev,-0.1906,0.0333,-0.3069,803
short_reversal__period10,short_reversal,EFA,meanrev,-0.0744,0.4664,-0.1688,509
short_reversal__period15,short_reversal,EFA,meanrev,0.0922,1.1051,-0.153,435
short_reversal__period20,short_reversal,EFA,meanrev,-0.1759,0.9324,-0.1497,377
low_vol_regime__period20__ma_period60,low_vol_regime,EFA,volatility,-0.2627,-0.3326,-0.1404,145
low_vol_regime__period20__ma_period120,low_vol_regime,EFA,volatility,0.1163,-0.4684,-0.2581,193
low_vol_regime__period60__ma_period120,low_vol_regime,EFA,volatility,0.0479,-0.2503,-0.1889,82
low_vol_regime__period20__ma_period252,low_vol_regime,EFA,volatility,0.0096,-0.2711,-0.1648,170
low_vol_regime__period60__ma_period252,low_vol_regime,EFA,volatility,0.2961,0.1089,-0.1658,60
low_vol_regime__period120__ma_period252,low_vol_regime,EFA,volatility,0.2157,0.298,-0.1389,38
nr_breakout__nr_period4__exit_bars3,nr_breakout,EFA,pattern,0.1316,-0.3905,-0.2173,999
nr_breakout__nr_period4__exit_bars5,nr_breakout,EFA,pattern,0.1348,-0.0785,-0.2254,740
nr_breakout__nr_period7__exit_bars3,nr_breakout,EFA,pattern,0.3402,-0.6153,-0.2611,706
nr_breakout__nr_period7__exit_bars5,nr_breakout,EFA,pattern,0.2506,-0.3701,-0.2774,601
nr_breakout__nr_period10__exit_bars5,nr_breakout,EFA,pattern,0.2564,-0.2989,-0.1969,475
nr_breakout__nr_period10__exit_bars10,nr_breakout,EFA,pattern,0.0325,-0.0481,-0.2645,388
overnight_gap__period1__threshold0.001,overnight_gap,EFA,volume,-0.783,-0.3908,-0.3415,2322
overnight_gap__period1__threshold0.003,overnight_gap,EFA,volume,-0.4849,-0.3425,-0.2902,2488
overnight_gap__period3__threshold0.001,overnight_gap,EFA,volume,-0.0403,0.1767,-0.2553,1529
overnight_gap__period3__threshold0.003,overnight_gap,EFA,volume,-0.1384,-0.2235,-0.2071,1420
overnight_gap__period5__threshold0.001,overnight_gap,EFA,volume,-0.4028,-0.5487,-0.3622,1335
overnight_gap__period5__threshold0.003,overnight_gap,EFA,volume,-0.3559,-0.2778,-0.2938,949
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,EFA,trend,-0.3801,0.0795,-0.3036,14
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,EFA,trend,-0.0482,0.0583,-0.3317,18
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,EFA,trend,0.2669,-0.3885,-0.4602,22
high52_momentum__period252__threshold0.7,high52_momentum,EEM,trend,-0.3794,-0.3685,-0.3603,282
high52_momentum__period252__threshold0.75,high52_momentum,EEM,trend,-0.1599,-0.4737,-0.3238,226
high52_momentum__period252__threshold0.8,high52_momentum,EEM,trend,-0.3645,-0.5627,-0.4085,262
high52_momentum__period126__threshold0.7,high52_momentum,EEM,trend,-0.1401,-0.6029,-0.3984,386
high52_momentum__period126__threshold0.75,high52_momentum,EEM,trend,-0.2168,-0.7643,-0.4456,384
short_reversal__period5,short_reversal,EEM,meanrev,0.2858,0.4237,-0.2611,786
short_reversal__period10,short_reversal,EEM,meanrev,-0.1101,0.5099,-0.2012,580
short_reversal__period15,short_reversal,EEM,meanrev,0.2272,1.0986,-0.2951,502
short_reversal__period20,short_reversal,EEM,meanrev,-0.0399,0.4551,-0.3088,388
low_vol_regime__period20__ma_period60,low_vol_regime,EEM,volatility,-0.0442,-0.5949,-0.3275,138
low_vol_regime__period20__ma_period120,low_vol_regime,EEM,volatility,0.1249,-0.6948,-0.3698,164
low_vol_regime__period60__ma_period120,low_vol_regime,EEM,volatility,0.0235,-0.5019,-0.2723,62
low_vol_regime__period20__ma_period252,low_vol_regime,EEM,volatility,-0.1548,-0.6297,-0.3367,138
low_vol_regime__period60__ma_period252,low_vol_regime,EEM,volatility,0.228,-0.5379,-0.3111,60
low_vol_regime__period120__ma_period252,low_vol_regime,EEM,volatility,-0.1458,0.2528,-0.1367,36
nr_breakout__nr_period4__exit_bars3,nr_breakout,EEM,pattern,0.1361,-0.7055,-0.4239,977
nr_breakout__nr_period4__exit_bars5,nr_breakout,EEM,pattern,-0.0685,-0.6594,-0.4953,751
nr_breakout__nr_period7__exit_bars3,nr_breakout,EEM,pattern,0.2331,-0.5998,-0.2897,675
nr_breakout__nr_period7__exit_bars5,nr_breakout,EEM,pattern,0.2379,-0.3862,-0.3949,576
nr_breakout__nr_period10__exit_bars5,nr_breakout,EEM,pattern,0.4878,0.2037,-0.1695,475
nr_breakout__nr_period10__exit_bars10,nr_breakout,EEM,pattern,0.1064,-0.3002,-0.3133,394
overnight_gap__period1__threshold0.001,overnight_gap,EEM,volume,-0.2442,-0.1849,-0.4514,2273
overnight_gap__period1__threshold0.003,overnight_gap,EEM,volume,-0.347,0.0067,-0.4052,2522
overnight_gap__period3__threshold0.001,overnight_gap,EEM,volume,-0.0843,0.7623,-0.2431,1465
overnight_gap__period3__threshold0.003,overnight_gap,EEM,volume,-0.2669,0.5384,-0.1813,1508
overnight_gap__period5__threshold0.001,overnight_gap,EEM,volume,-0.4901,-0.2767,-0.3726,1292
overnight_gap__period5__threshold0.003,overnight_gap,EEM,volume,-0.4189,-0.3348,-0.4044,1088
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,EEM,trend,-0.4183,-0.0267,-0.3217,20
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,EEM,trend,-0.5072,-0.2714,-0.3971,28
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,EEM,trend,-0.4611,-0.0897,-0.3943,34
high52_momentum__period252__threshold0.7,high52_momentum,EWZ,trend,-0.396,-0.0163,-0.4204,237
high52_momentum__period252__threshold0.75,high52_momentum,EWZ,trend,-0.4621,0.0213,-0.445,231
high52_momentum__period252__threshold0.8,high52_momentum,EWZ,trend,-0.312,-0.2215,-0.5456,247
high52_momentum__period126__threshold0.7,high52_momentum,EWZ,trend,-0.2996,-0.2071,-0.4842,360
high52_momentum__period126__threshold0.75,high52_momentum,EWZ,trend,-0.2428,-0.1613,-0.5411,308
short_reversal__period5,short_reversal,EWZ,meanrev,-0.0993,0.293,-0.4213,769
short_reversal__period10,short_reversal,EWZ,meanrev,0.0497,-0.4571,-0.6185,517
short_reversal__period15,short_reversal,EWZ,meanrev,0.0554,-0.4237,-0.6643,436
short_reversal__period20,short_reversal,EWZ,meanrev,-0.1905,-0.6918,-0.6908,374
