name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
bll_filter__pct0.02__hold10,bll_filter,QQQ,trend,-0.206,-0.6655,-0.5075,634
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,QQQ,trend,0.8367,0.7033,-0.234,61
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,QQQ,trend,0.6613,0.5506,-0.186,57
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,QQQ,trend,0.9597,0.6379,-0.2401,61
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,QQQ,trend,0.7493,0.416,-0.2566,133
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,QQQ,trend,0.6591,0.418,-0.2363,139
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,QQQ,composite,-0.0793,0.2588,-0.2823,130
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,QQQ,composite,0.0417,0.3241,-0.2933,127
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,QQQ,composite,0.3045,0.3205,-0.2773,90
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,QQQ,composite,0.2004,-0.1735,-0.3589,134
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,QQQ,composite,0.3041,0.6021,-0.163,85
seasonality__n_years2,seasonality,QQQ,pattern,0.0049,0.3821,-0.2499,87
seasonality__n_years3,seasonality,QQQ,pattern,0.4607,0.337,-0.2847,77
seasonality__n_years5,seasonality,QQQ,pattern,0.4992,0.3691,-0.2423,66
residual_mom__lookback252__skip21,residual_mom,QQQ,trend,0.8003,0.6682,-0.234,34
residual_mom__lookback252__skip0,residual_mom,QQQ,trend,0.7588,0.652,-0.2445,34
residual_mom__lookback126__skip21,residual_mom,QQQ,trend,0.5078,0.6202,-0.2255,91
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,QQQ,trend,0.8647,0.548,-0.1491,2625
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,QQQ,trend,0.8548,0.5521,-0.1069,3348
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,QQQ,trend,0.8103,0.5044,-0.1651,3017
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,QQQ,trend,0.866,0.548,-0.1491,2613
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,QQQ,trend,0.8642,0.6219,-0.1696,1983
bll_filter__pct0.005__hold0,bll_filter,IWM,trend,-0.4658,0.176,-0.3638,1274
bll_filter__pct0.01__hold0,bll_filter,IWM,trend,-0.5127,0.19,-0.3254,884
bll_filter__pct0.02__hold0,bll_filter,IWM,trend,-0.4995,0.1749,-0.2492,474
bll_filter__pct0.005__hold10,bll_filter,IWM,trend,-0.5085,0.1748,-0.3603,1319
bll_filter__pct0.01__hold10,bll_filter,IWM,trend,-0.5159,0.0058,-0.3409,995
bll_filter__pct0.01__hold20,bll_filter,IWM,trend,-0.498,0.1723,-0.3254,899
bll_filter__pct0.02__hold10,bll_filter,IWM,trend,-0.6001,-0.001,-0.2366,661
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,IWM,trend,0.1872,0.1458,-0.2768,153
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,IWM,trend,0.3573,-0.1991,-0.2764,124
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,IWM,trend,0.2818,-0.1817,-0.2951,153
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,IWM,trend,0.2831,0.1294,-0.2402,231
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,IWM,trend,0.3445,-0.2929,-0.2083,158
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,IWM,composite,0.1738,0.1023,-0.2819,178
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,IWM,composite,0.2511,0.0532,-0.2651,177
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,IWM,composite,0.3865,0.0065,-0.2967,134
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,IWM,composite,-0.1822,-0.3321,-0.3746,239
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,IWM,composite,-0.1012,0.2275,-0.2332,147
seasonality__n_years2,seasonality,IWM,pattern,0.0041,0.0546,-0.3018,76
seasonality__n_years3,seasonality,IWM,pattern,0.2371,0.0525,-0.2878,78
seasonality__n_years5,seasonality,IWM,pattern,-0.0793,-0.4548,-0.4712,74
residual_mom__lookback252__skip21,residual_mom,IWM,trend,-0.0634,0.126,-0.2681,106
residual_mom__lookback252__skip0,residual_mom,IWM,trend,0.0602,0.1047,-0.351,106
residual_mom__lookback126__skip21,residual_mom,IWM,trend,-0.0148,0.4601,-0.1772,165
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,IWM,trend,-0.0923,0.0277,-0.2929,3042
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,IWM,trend,-0.1256,0.0101,-0.2143,3461
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,IWM,trend,0.0406,-0.0246,-0.2876,3252
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,IWM,trend,-0.0784,0.0277,-0.2929,2996
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,IWM,trend,-0.0584,0.0381,-0.3311,2384
bll_filter__pct0.005__hold0,bll_filter,DIA,trend,-0.1455,0.2773,-0.2857,964
bll_filter__pct0.01__hold0,bll_filter,DIA,trend,0.1512,0.3478,-0.2678,594
bll_filter__pct0.02__hold0,bll_filter,DIA,trend,0.403,-0.6491,-0.4179,292
bll_filter__pct0.005__hold10,bll_filter,DIA,trend,-0.1993,0.3522,-0.2788,1069
bll_filter__pct0.01__hold10,bll_filter,DIA,trend,0.0274,0.451,-0.1875,786
bll_filter__pct0.01__hold20,bll_filter,DIA,trend,0.1484,0.3039,-0.2626,650
bll_filter__pct0.02__hold10,bll_filter,DIA,trend,0.2207,-0.874,-0.4431,500
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,DIA,trend,0.9462,0.3495,-0.242,81
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,DIA,trend,0.5082,0.5479,-0.1679,75
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,DIA,trend,0.6761,0.4291,-0.1817,81
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,DIA,trend,0.796,0.1759,-0.2765,217
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,DIA,trend,0.7806,0.2833,-0.1992,107
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,DIA,composite,0.1589,-0.1789,-0.3245,140
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,DIA,composite,0.2882,-0.0268,-0.261,147
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,DIA,composite,0.4103,0.042,-0.2938,92
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,DIA,composite,0.1111,-0.441,-0.4432,199
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,DIA,composite,0.2923,-0.1108,-0.4013,115
seasonality__n_years2,seasonality,DIA,pattern,0.5387,0.1355,-0.2815,78
seasonality__n_years3,seasonality,DIA,pattern,0.8588,-0.586,-0.4322,74
seasonality__n_years5,seasonality,DIA,pattern,0.6059,0.0618,-0.313,68
residual_mom__lookback252__skip21,residual_mom,DIA,trend,0.5894,0.3563,-0.2374,54
residual_mom__lookback252__skip0,residual_mom,DIA,trend,0.5339,0.481,-0.1536,54
residual_mom__lookback126__skip21,residual_mom,DIA,trend,0.3992,0.119,-0.3467,109
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,DIA,trend,0.6537,0.1531,-0.2531,1705
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,DIA,trend,0.6747,0.067,-0.1954,2917
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,DIA,trend,0.702,0.2555,-0.2416,1791
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,DIA,trend,0.6488,0.1531,-0.2531,1704
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,DIA,trend,0.5983,0.2053,-0.2802,1071
bll_filter__pct0.005__hold0,bll_filter,XLK,trend,-0.3158,0.0056,-0.3781,1143
bll_filter__pct0.01__hold0,bll_filter,XLK,trend,-0.1493,-0.5935,-0.5468,787
bll_filter__pct0.02__hold0,bll_filter,XLK,trend,-0.4041,-0.5187,-0.5043,449
bll_filter__pct0.005__hold10,bll_filter,XLK,trend,-0.3674,0.0771,-0.3569,1223
bll_filter__pct0.01__hold10,bll_filter,XLK,trend,-0.177,-0.6104,-0.5279,919
bll_filter__pct0.01__hold20,bll_filter,XLK,trend,-0.1313,-0.6225,-0.5694,811
bll_filter__pct0.02__hold10,bll_filter,XLK,trend,-0.5993,-0.56,-0.4933,644
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLK,trend,0.7826,0.6368,-0.2378,55
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLK,trend,1.0176,0.0975,-0.2539,49
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLK,trend,0.7667,0.5563,-0.2171,55
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLK,trend,0.9745,0.4321,-0.1904,190
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLK,trend,0.8522,0.2435,-0.1961,95
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLK,composite,-0.1206,-0.0737,-0.3162,146
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLK,composite,-0.1569,-0.127,-0.3377,141
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLK,composite,0.3377,-0.0975,-0.3581,83
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLK,composite,0.0532,-0.4457,-0.4708,159
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLK,composite,0.3481,0.5985,-0.2028,107
seasonality__n_years2,seasonality,XLK,pattern,0.2361,0.3393,-0.2592,89
seasonality__n_years3,seasonality,XLK,pattern,0.3588,0.2813,-0.3103,81
seasonality__n_years5,seasonality,XLK,pattern,0.638,0.6163,-0.2378,68
residual_mom__lookback252__skip21,residual_mom,XLK,trend,0.7958,0.5967,-0.2378,42
residual_mom__lookback252__skip0,residual_mom,XLK,trend,0.691,0.4924,-0.227,42
residual_mom__lookback126__skip21,residual_mom,XLK,trend,0.614,0.3412,-0.3104,111
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLK,trend,0.8218,0.4179,-0.1762,2657
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLK,trend,0.8127,0.4068,-0.1325,3336
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLK,trend,0.7786,0.3911,-0.17,2977
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLK,trend,0.8451,0.4179,-0.1762,2653
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLK,trend,0.8303,0.4631,-0.1729,2077
bll_filter__pct0.005__hold0,bll_filter,XLF,trend,-0.3852,0.2363,-0.3224,1214
bll_filter__pct0.01__hold0,bll_filter,XLF,trend,-0.0363,-0.1342,-0.3737,806
bll_filter__pct0.02__hold0,bll_filter,XLF,trend,0.0915,-0.6758,-0.5012,427
bll_filter__pct0.005__hold10,bll_filter,XLF,trend,-0.3619,0.2379,-0.3287,1259
bll_filter__pct0.01__hold10,bll_filter,XLF,trend,0.0018,-0.1345,-0.3015,933
bll_filter__pct0.01__hold20,bll_filter,XLF,trend,-0.058,-0.1341,-0.3737,824
bll_filter__pct0.02__hold10,bll_filter,XLF,trend,-0.1378,-0.4909,-0.3955,630
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLF,trend,0.2092,0.5859,-0.2966,119
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLF,trend,0.2652,0.426,-0.1837,89
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLF,trend,0.3513,0.63,-0.267,119
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLF,trend,0.258,0.7838,-0.2388,195
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLF,trend,0.3336,0.7815,-0.1676,123
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLF,composite,0.6179,0.6103,-0.3108,145
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLF,composite,0.7571,0.3671,-0.3445,144
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLF,composite,0.4553,0.2775,-0.3025,113
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLF,composite,0.0928,0.3678,-0.3008,171
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLF,composite,0.2905,0.7983,-0.3306,101
seasonality__n_years2,seasonality,XLF,pattern,0.301,0.0738,-0.4339,87
seasonality__n_years3,seasonality,XLF,pattern,0.4512,-0.1838,-0.4857,82
seasonality__n_years5,seasonality,XLF,pattern,0.3561,0.0099,-0.4456,80
residual_mom__lookback252__skip21,residual_mom,XLF,trend,0.1889,0.3011,-0.403,108
residual_mom__lookback252__skip0,residual_mom,XLF,trend,-0.0104,0.4028,-0.4298,108
residual_mom__lookback126__skip21,residual_mom,XLF,trend,0.4341,0.8424,-0.3053,101
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLF,trend,-0.0563,0.1605,-0.3184,2804
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLF,trend,-0.0486,0.206,-0.2217,3446
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLF,trend,0.0468,0.2314,-0.3065,3101
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLF,trend,-0.0699,0.1605,-0.3184,2801
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLF,trend,-0.0506,0.1674,-0.3557,2050
bll_filter__pct0.005__hold0,bll_filter,XLE,trend,-0.0435,0.1914,-0.3723,1303
bll_filter__pct0.01__hold0,bll_filter,XLE,trend,0.1632,0.2435,-0.3762,927
bll_filter__pct0.02__hold0,bll_filter,XLE,trend,-0.0167,0.3548,-0.3487,543
bll_filter__pct0.005__hold10,bll_filter,XLE,trend,-0.019,0.2172,-0.3663,1340
bll_filter__pct0.01__hold10,bll_filter,XLE,trend,0.1962,0.2724,-0.3762,1014
bll_filter__pct0.01__hold20,bll_filter,XLE,trend,0.1334,0.2329,-0.3762,940
bll_filter__pct0.02__hold10,bll_filter,XLE,trend,-0.0909,0.3705,-0.3534,711
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLE,trend,-0.0143,-0.1261,-0.5117,166
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLE,trend,-0.1425,-0.4603,-0.2139,115
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLE,trend,-0.0097,-0.1071,-0.4393,166
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLE,trend,0.0343,-0.119,-0.2683,251
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLE,trend,-0.5711,-0.5444,-0.417,169
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLE,composite,-0.1237,-0.3619,-0.3874,172
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLE,composite,-0.0854,-0.5943,-0.4036,170
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLE,composite,0.0342,-0.3354,-0.3927,142
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLE,composite,0.2612,-0.1205,-0.4077,192
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLE,composite,-0.0479,-0.1034,-0.3548,135
seasonality__n_years2,seasonality,XLE,pattern,-0.0481,-0.0736,-0.5012,89
seasonality__n_years3,seasonality,XLE,pattern,-0.1492,-0.7517,-0.6596,84
seasonality__n_years5,seasonality,XLE,pattern,-0.4764,-0.1166,-0.4188,88
residual_mom__lookback252__skip21,residual_mom,XLE,trend,0.223,-0.1967,-0.5331,94
residual_mom__lookback252__skip0,residual_mom,XLE,trend,0.0278,0.1849,-0.3335,94
residual_mom__lookback126__skip21,residual_mom,XLE,trend,0.154,0.0729,-0.32,161
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLE,trend,0.0178,0.0107,-0.2798,3231
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLE,trend,0.0159,0.0186,-0.1959,3478
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLE,trend,0.1429,-0.0192,-0.2847,3359
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLE,trend,0.0095,-0.0383,-0.2921,3073
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLE,trend,0.0449,-0.0213,-0.3346,2784
bll_filter__pct0.005__hold0,bll_filter,XLV,trend,-0.5036,0.6692,-0.1624,1035
bll_filter__pct0.01__hold0,bll_filter,XLV,trend,-0.3325,0.0691,-0.3399,666
bll_filter__pct0.02__hold0,bll_filter,XLV,trend,-0.1393,-0.0412,-0.2891,331
bll_filter__pct0.005__hold10,bll_filter,XLV,trend,-0.5293,0.6077,-0.1771,1118
bll_filter__pct0.01__hold10,bll_filter,XLV,trend,-0.3393,0.1931,-0.2926,814
bll_filter__pct0.01__hold20,bll_filter,XLV,trend,-0.3174,0.0466,-0.3399,699
bll_filter__pct0.02__hold10,bll_filter,XLV,trend,-0.2757,-0.2008,-0.2993,546
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLV,trend,0.6423,0.5834,-0.1644,108
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLV,trend,0.6812,0.0698,-0.2364,112
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLV,trend,0.5299,0.5693,-0.1644,111
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLV,trend,0.2632,0.5405,-0.1544,224
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLV,trend,0.6689,0.4042,-0.1544,124
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLV,composite,0.0669,-0.3618,-0.2983,174
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLV,composite,-0.0546,-0.3865,-0.3396,172
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLV,composite,0.5084,-0.1713,-0.2279,94
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLV,composite,-0.0904,0.2103,-0.3179,190
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLV,composite,0.0342,0.3212,-0.2661,149
seasonality__n_years2,seasonality,XLV,pattern,0.3323,0.5529,-0.1644,72
seasonality__n_years3,seasonality,XLV,pattern,0.487,-0.4524,-0.4009,70
seasonality__n_years5,seasonality,XLV,pattern,0.4491,-0.0999,-0.3236,62
residual_mom__lookback252__skip21,residual_mom,XLV,trend,0.4318,0.6096,-0.1644,74
residual_mom__lookback252__skip0,residual_mom,XLV,trend,0.189,0.4742,-0.2158,74
residual_mom__lookback126__skip21,residual_mom,XLV,trend,0.2435,0.4701,-0.2173,135
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLV,trend,0.37,0.6811,-0.1282,2000
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLV,trend,0.4313,0.6988,-0.1017,3270
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLV,trend,0.3808,0.6476,-0.1333,2151
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLV,trend,0.37,0.6811,-0.1282,2000
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLV,trend,0.3678,0.6529,-0.1504,1221
bll_filter__pct0.005__hold0,bll_filter,XLI,trend,0.0647,0.4576,-0.2615,1118
bll_filter__pct0.01__hold0,bll_filter,XLI,trend,0.0239,0.5579,-0.2433,742
bll_filter__pct0.02__hold0,bll_filter,XLI,trend,-0.1594,-0.6909,-0.5073,383
bll_filter__pct0.005__hold10,bll_filter,XLI,trend,0.0884,0.3288,-0.2515,1186
bll_filter__pct0.01__hold10,bll_filter,XLI,trend,-0.0554,0.4038,-0.2269,887
bll_filter__pct0.01__hold20,bll_filter,XLI,trend,0.0081,0.5278,-0.2433,770
bll_filter__pct0.02__hold10,bll_filter,XLI,trend,-0.1316,-0.2798,-0.3216,586
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLI,trend,0.7528,-0.1191,-0.4257,151
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLI,trend,0.6415,0.1144,-0.247,111
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLI,trend,0.3199,0.364,-0.1966,151
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLI,trend,0.3325,0.0199,-0.383,201
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLI,trend,0.4134,0.4172,-0.142,153
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLI,composite,0.0738,-0.4039,-0.3483,150
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLI,composite,0.3657,-0.6504,-0.3609,151
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLI,composite,0.3544,-0.6734,-0.4155,140
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLI,composite,0.2139,-0.1442,-0.2921,186
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLI,composite,-0.0364,0.1552,-0.3635,113
seasonality__n_years2,seasonality,XLI,pattern,0.2464,-0.0325,-0.3088,76
seasonality__n_years3,seasonality,XLI,pattern,0.6181,-0.0762,-0.3096,76
seasonality__n_years5,seasonality,XLI,pattern,0.2077,0.0346,-0.3301,74
residual_mom__lookback252__skip21,residual_mom,XLI,trend,0.4341,-0.0716,-0.4234,102
residual_mom__lookback252__skip0,residual_mom,XLI,trend,0.1393,0.3035,-0.2698,102
residual_mom__lookback126__skip21,residual_mom,XLI,trend,0.0112,0.2974,-0.3314,117
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLI,trend,0.2016,-0.2544,-0.3759,2518
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLI,trend,0.1396,-0.273,-0.2779,3404
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLI,trend,0.2845,-0.2201,-0.3791,2829
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLI,trend,0.1926,-0.2544,-0.3759,2512
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLI,trend,0.2013,-0.2262,-0.4251,1713
